month_year,bank_name,role_type,total_volume_mn,approved_volume_mn,approved_pct,technical_decline_pct,business_decline_pct,total_decline_pct
2025-05,The Jammu & Kashmir Bank Limited,Remitter,96.68,89.3,92.37,1.18,6.45,7.63
2025-05,Karur Vysya Bank,Remitter,90.61,84.48,93.23,0.14,6.62,6.76
2025-05,Bandhan Bank limited,Remitter,86.69,81.9,94.47,0.24,5.29,5.53
2025-05,AU Small Finance Bank,Remitter,73.85,66.67,90.28,0.29,9.43,9.72
2025-05,The South Indian Bank Limited,Remitter,69.84,66.19,94.78,0.11,5.11,5.22
2025-05,Punjab and Sind Bank,Remitter,56.71,52.08,91.83,0.53,7.64,8.17
2025-05,City Union Bank,Remitter,53.56,49.33,92.11,0.17,7.72,7.89
2025-05,Ujjivan Small Finance Bank Limited,Remitter,52.91,49.31,93.19,0.19,6.62,6.81
2025-05,Tamilnad Mercantile Bank Limited,Remitter,52.51,48.72,92.78,0.17,7.05,7.22
2025-05,JIO Payments Bank Ltd,Remitter,52.13,43.73,83.89,0.74,15.36,16.1
2025-05,Baroda U.P. Bank,Remitter,45.69,41.8,91.48,2.04,6.48,8.52
2025-05,Kerala Gramin Bank,Remitter,44.18,40.56,91.81,1.02,7.17,8.19
2025-05,Telangana Grameena Bank,Remitter,37.79,33.59,88.89,0.7,10.41,11.11
2025-05,RBL Bank Ltd.,Remitter,35.46,33.25,93.76,0.67,5.57,6.24
2025-05,Maharashtra Gramin Bank,Remitter,35.09,30.22,86.13,1.52,12.35,13.87
2025-05,NSDL Payments Bank Limited,Remitter,35.02,29.44,84.06,0.45,15.48,15.93
2025-05,Karnataka Gramin Bank,Remitter,34.59,30.92,89.38,1.36,9.26,10.62
2025-05,Rajasthan Marudhara Gramin Bank,Remitter,32.88,28.57,86.88,0.62,12.5,13.12
2025-05,ESAF Small Finance Bank Ltd,Remitter,32.02,30.66,95.76,0.19,4.06,4.25
2025-05,DBS Bank India Limited,Remitter,31.69,29.59,93.36,0.12,6.53,6.65
2025-05,Equitas Small Finance Bank,Remitter,30.47,27.83,91.32,0.21,8.47,8.68
2025-05,Saraswat Co-operative Bank,Remitter,28.72,27.31,95.09,0.04,4.88,4.92
2025-05,Andhra Pragathi Grameena Bank,Remitter,28.62,24.28,84.84,2.85,12.31,15.16
2025-05,Standard Chartered Bank,Remitter,28.24,27.08,95.89,0.43,3.67,4.1
2025-05,Sarva Haryana Gramin Bank,Remitter,26.07,23.51,90.17,2.87,6.96,9.83
2026-05,State Bank Of India,Remitter,6439.49,5871.53,91.18,17,8.65,25.65
2026-05,Hdfc Bank Ltd.,Remitter,1735.66,1621.63,93.43,2,6.55,8.55
2026-05,Bank Of Baroda,Remitter,1713.53,1505.16,87.84,7,12.09,19.09
2026-05,Union Bank Of India,Remitter,1508.82,1365.03,90.47,1,9.52,10.52
2026-05,Punjab National Bank,Remitter,1397.83,1238.48,88.6,87,10.54,97.54
2026-05,Canara Bank,Remitter,1205.08,1096.02,90.95,9,8.95,17.95
2026-05,Kotak Mahindra Bank,Remitter,1164.23,1039.66,89.3,1,10.7,11.7
2026-05,Axis Bank Ltd.,Remitter,1056.95,987.51,93.43,1,6.56,7.56
2026-05,India Post Payments Bank Limited,Remitter,895.96,730.03,81.48,42,18.1,60.1
2026-05,Indian Bank,Remitter,804.65,693.29,86.16,52,13.32,65.32
2026-05,Icici Bank Ltd.,Remitter,795.41,758.82,95.4,2,4.58,6.58
2026-05,Airtel Payments Bank Limited,Remitter,771.76,571.03,73.99,28,25.73,53.73
2026-05,Bank Of India,Remitter,749.48,683.15,91.15,5,8.8,13.8
2026-05,Indian Overseas Bank,Remitter,437.45,396.9,90.73,2,9.25,11.25
2026-05,Central Bank Of India,Remitter,429.9,372.04,86.54,1.54,11.91,13.45
2026-05,Uco Bank,Remitter,343.09,300.72,87.65,6,12.29,18.29
2026-05,Federal Bank Ltd.,Remitter,300.98,272.63,90.58,4,9.38,13.38
2026-05,Fino Payments Bank Ltd.,Remitter,286.37,218.82,76.41,50,23.09,73.09
2026-05,Bank Of Maharashtra,Remitter,263.89,239.66,90.82,31,8.87,39.87
2026-05,Indusind Bank Ltd.,Remitter,258.24,220.46,85.37,8,14.55,22.55
2026-05,Idbi Bank Ltd.,Remitter,234.77,213.27,90.84,77,8.39,85.39
2026-05,Tri O Tech Solutions Private Limited,Remitter,194.3,194.3,100,0,0,0
2026-05,Yes Bank Ltd.,Remitter,175.62,161.78,92.12,13,7.75,20.75
2026-05,Karnataka Bank,Remitter,167.31,150.66,90.05,21,9.74,30.74
2026-05,Idfc Bank Ltd.,Remitter,167.07,154.46,92.45,3,7.53,10.53
2026-05,The Jammu & Kashmir Bank Limited,Remitter,126.89,117.31,92.45,5,7.5,12.5
2026-05,Karur Vysya Bank,Remitter,109.01,100.75,92.42,18,7.4,25.4
2026-05,Jio Payments Bank Ltd,Remitter,106.77,86.25,80.78,14,19.07,33.07
2026-05,Bandhan Bank Limited,Remitter,101.98,95.62,93.76,93,5.3,98.3
2026-05,Au Small Finance Bank,Remitter,95.59,82.34,86.14,20,13.66,33.66
2026-05,Baroda U.P. Bank,Remitter,92.52,82.73,89.42,4.91,5.67,10.58
2026-05,Slice Small Finance Bank Limited,Remitter,85.94,80.78,94,7,5.93,12.93
2026-05,The South Indian Bank Limited,Remitter,85.44,79.6,93.16,39,6.45,45.45
2026-05,Nsdl Payments Bank Limited,Remitter,84.08,62.09,73.85,39,25.77,64.77
2026-05,Punjab And Sind Bank,Remitter,73.48,63.93,87.01,37,12.63,49.63
2026-05,Rajasthan Marudhara Gramin Bank,Remitter,67.91,57.06,84.03,71,15.26,86.26
2026-05,Tamilnad Mercantile Bank Limited,Remitter,67.33,61.16,90.84,72,8.44,80.44
2026-05,Ujjivan Small Finance Bank Limited,Remitter,66.55,57.25,86.03,23,13.73,36.73
2026-05,City Union Bank,Remitter,63.65,58.24,91.5,5,8.45,13.45
2026-05,Karnataka Gramin Bank,Remitter,63.58,55.19,86.81,1.69,11.5,13.19
2026-05,Kerala Gramin Bank,Remitter,61.29,56.83,92.72,30,6.98,36.98
2026-05,Telangana Grameena Bank,Remitter,54.81,47.53,86.71,1.57,11.72,13.29
2026-05,Chaitanya Godavari Grameena Bank,Remitter,50.14,44.3,88.36,64,11,75
2026-05,Maharashtra Gramin Bank,Remitter,46.28,38.59,83.38,1.08,15.54,16.62
2026-05,Esaf Small Finance Bank Ltd,Remitter,38.36,36.48,95.1,1.5,3.4,4.9
2026-05,Saraswat Co-Operative Bank,Remitter,35.29,32.63,92.46,100,6.54,106.54
2026-05,Sarva Haryana Gramin Bank,Remitter,32.85,27.82,84.69,1.08,14.23,15.31
2026-05,Dbs Bank India Limited,Remitter,32.61,29.58,90.71,8,9.21,17.21
2026-05,Equitas Small Finance Bank,Remitter,30.79,27.16,88.2,32,11.48,43.48
2026-05,One Mobikwik Systems Limited,Remitter,29.58,29.58,100,0,0,0
2024-11,State Bank of India,Remitter,4182.13,3893.98,93.11,57,6.32,63.32
2024-11,HDFC Bank Ltd.,Remitter,1305.92,1228.48,94.07,9,5.83,14.83
2024-11,Bank of Baroda,Remitter,1035.67,953.85,92.1,4,7.85,11.85
2024-11,Union Bank Of India,Remitter,990.08,915.63,92.48,23,7.29,30.29
2024-11,Punjab national Bank,Remitter,881.89,802.96,91.05,10,8.85,18.85
2024-11,Kotak Mahindra Bank,Remitter,804.07,727.6,90.49,23,9.28,32.28
2024-11,Axis Bank Ltd.,Remitter,764.59,720.24,94.2,1,5.78,6.78
2024-11,Canara Bank,Remitter,760.29,701.9,92.32,43,7.25,50.25
2024-11,ICICI Bank Ltd.,Remitter,651.55,620.67,95.26,18,4.56,22.56
2024-11,Bank Of India,Remitter,497.26,456.48,91.8,1.65,6.55,8.2
2024-11,Indian Bank,Remitter,484.6,449.61,92.78,17,7.05,24.05
2024-11,Airtel Payments Bank Ltd.,Remitter,471.39,411.43,87.28,93,11.79,104.79
2024-11,India Post Payments Bank Ltd.,Remitter,410.33,354.69,86.44,1.58,11.98,13.56
2024-11,Indian Overseas Bank,Remitter,232.93,216.88,93.11,22,6.67,28.67
2024-11,Federal Bank Ltd.,Remitter,230.2,211.32,91.8,19,8.01,27.01
2024-11,Central Bank of India,Remitter,223.46,193.49,86.59,1.07,12.34,13.41
2024-11,UCO Bank,Remitter,206.37,189.61,91.88,10,8.02,18.02
2024-11,Indusind Bank Ltd.,Remitter,172.82,153.79,88.99,29,10.73,39.73
2024-11,IDBI Bank Ltd.,Remitter,171.56,159.64,93.05,16,6.79,22.79
2024-11,Bank of Maharashtra,Remitter,167.64,155.13,92.54,15,7.31,22.31
2024-11,Fino Payments Bank Ltd.,Remitter,161.47,149.88,92.82,12,7.06,19.06
2024-11,YES Bank Ltd.,Remitter,155.3,129.27,83.24,40,16.36,56.36
2024-11,Karnataka Bank,Remitter,122.37,112.18,91.67,1.01,7.33,8.34
2024-11,IDFC Bank Ltd.,Remitter,93.14,85.12,91.39,20,8.41,28.41
2024-11,The Jammu & Kashmir Bank Limited,Remitter,76.44,69.02,90.29,4.29,5.42,9.71
2024-11,Karur Vysya Bank,Remitter,76.29,70.72,92.7,19,7.11,26.11
2024-11,Bandhan Bank limited,Remitter,70.96,66.25,93.36,1.55,5.09,6.64
2024-11,AU Small Finance Bank,Remitter,70.55,62.49,88.57,20,11.23,31.23
2024-11,Tri O Tech Solutions Private Limited,Remitter,67.2,67.2,100,0,0,0
2024-11,The South Indian Bank Limited,Remitter,62.85,59.49,94.65,7,5.28,12.28
2024-11,Punjab and Sind Bank,Remitter,45.44,41.58,91.51,10,8.4,18.4
2024-11,Ujjivan Small Finance Bank Limited,Remitter,45.21,42.79,94.64,38,4.99,42.99
2024-11,City Union Bank,Remitter,44.74,41.41,92.56,16,7.28,23.28
2024-11,Tamilnad Mercantile Bank Limited,Remitter,42.47,39,91.84,46,7.7,53.7
2024-11,Kerala Gramin Bank,Remitter,39.89,35,87.74,5.89,6.37,12.26
2024-11,Equitas Small Finance Bank,Remitter,31.78,29.23,91.99,3,7.98,10.98
2024-11,Andhra Pradesh Grameena Vikas Bank,Remitter,31.66,26.2,82.74,5.67,11.59,17.26
2024-11,Karnataka Gramin Bank,Remitter,30.31,26.69,88.07,3.41,8.52,11.93
2024-11,Baroda U.P. Bank,Remitter,29.74,27.26,91.65,1.69,6.65,8.34
2024-11,JIO Payments Bank Ltd,Remitter,28.8,25.28,87.77,1.24,10.99,12.23
2024-11,DBS Bank India Limited,Remitter,28.24,25.99,92.03,44,7.53,51.53
2024-11,ESAF Small Finance Bank Ltd,Remitter,27.19,25.97,95.5,11,4.39,15.39
2024-11,Rajasthan Marudhara Gramin Bank,Remitter,26.47,22.75,85.94,2.26,11.8,14.06
2024-11,Standard Chartered Bank,Remitter,25.87,24.72,95.57,64,3.79,67.79
2024-11,Maharashtra Gramin Bank,Remitter,25.8,22.28,86.35,1.09,12.55,13.64
2024-11,Saraswat Co-operative Bank,Remitter,25.49,23.93,93.87,14,5.99,19.99
2024-11,NSDL Payments Bank Limited,Remitter,24.28,20.9,86.08,1.31,12.61,13.92
2024-11,RBL Bank Ltd.,Remitter,23.47,21.52,91.69,35,7.95,42.95
2024-11,Andhra Pragathi Grameena Bank,Remitter,21.61,18.01,83.33,5.89,10.78,16.67
2024-11,Sarva Haryana Gramin Bank,Remitter,20.09,18.77,93.42,44,6.14,50.14
2025-11,State Bank of India,Remitter,5514.06,5116.5,92.79,29,6.92,35.92
2025-11,HDFC Bank Ltd.,Remitter,1587.84,1506.54,94.88,2,5.1,7.1
2025-11,Bank of Baroda,Remitter,1420.1,1284.91,90.48,11,9.41,20.41
2025-11,Union Bank of India,Remitter,1274.78,1172.67,91.99,14,7.88,21.88
2025-11,Punjab National Bank,Remitter,1130.68,1021,90.3,28,9.43,37.43
2025-11,Canara Bank,Remitter,1012.47,927.73,91.63,67,7.7,74.7
2025-11,Kotak Mahindra Bank,Remitter,1010.55,923.74,91.41,38,8.21,46.21
2025-11,Axis Bank Ltd.,Remitter,989.22,939.56,94.98,0,5.02,5.02
2025-11,ICICI Bank Ltd.,Remitter,743.57,713.31,95.93,9,3.98,12.98
2025-11,India Post Payments Bank Limited,Remitter,722.11,614.44,85.09,70,14.21,84.21
2025-11,Indian Bank,Remitter,688.17,626.85,91.09,28,8.63,36.63
2025-11,Airtel Payments Bank Limited,Remitter,655.9,536,81.72,23,18.05,41.05
2025-11,Bank Of India,Remitter,637.79,589.45,92.42,66,6.92,72.92
2025-11,Indian Overseas Bank,Remitter,353.99,322.7,91.16,2.05,6.79,8.84
2025-11,Central Bank of India,Remitter,334.49,302.38,90.4,93,8.67,101.67
2025-11,UCO Bank,Remitter,293.38,263.46,89.8,9,10.11,19.11
2025-11,Federal Bank Ltd.,Remitter,270.16,250.87,92.86,3,7.11,10.11
2025-11,Fino Payments Bank Ltd.,Remitter,242.83,197.45,81.31,1.34,17.35,18.69
2025-11,Bank of Maharashtra,Remitter,228.31,212.94,93.27,8,6.65,14.65
2025-11,Indusind Bank Ltd.,Remitter,218.34,192.03,87.95,74,11.3,85.3
2025-11,IDBI Bank Ltd.,Remitter,205.9,193.05,93.76,14,6.1,20.1
2025-11,Yes Bank Ltd.,Remitter,175.69,159.86,90.99,17,8.83,25.83
2025-11,Tri O Tech Solutions Private Limited,Remitter,148.71,148.71,100,0,0,0
2025-11,Karnataka Bank,Remitter,147.88,136.35,92.2,13,7.66,20.66
2025-11,IDFC Bank Ltd.,Remitter,121.41,112.75,92.87,5,7.08,12.08
2025-11,The Jammu & Kashmir Bank Limited,Remitter,102.21,94.49,92.45,1.23,6.32,7.55
2025-11,Karur Vysya Bank,Remitter,95.46,88.69,92.91,12,6.97,18.97
2025-11,BANDHAN BANK LIMITED,Remitter,92.91,87.65,94.34,1.12,4.54,5.66
2025-11,AU Small Finance Bank,Remitter,79.93,70.43,88.12,95,10.93,105.93
2025-11,The South Indian Bank Limited,Remitter,77.11,72.69,94.27,24,5.49,29.49
2025-11,JIO Payments Bank Ltd,Remitter,75.81,62.9,82.97,1.97,15.06,17.03
2025-11,Uttar Pradesh Gramin Bank,Remitter,65.09,59.69,91.7,3.5,4.8,8.3
2025-11,Punjab and Sind Bank,Remitter,59.84,53.93,90.13,83,9.04,92.04
2025-11,NSDL Payments Bank Limited,Remitter,58.75,48.1,81.88,69,17.43,86.43
2025-11,City Union Bank,Remitter,57.73,53.22,92.19,8,7.72,15.72
2025-11,Tamilnad Mercantile Bank Limited,Remitter,57.69,53.29,92.37,45,7.18,52.18
2025-11,Ujjivan Small Finance Bank Limited,Remitter,55.38,49.91,90.12,22,9.66,31.66
2025-11,Kerala Gramin Bank,Remitter,52.13,48.09,92.25,78,6.96,84.96
2025-11,Rajasthan Gramin Bank,Remitter,49.22,41.78,84.89,2.83,12.28,15.11
2025-11,Karnataka Gramin Bank,Remitter,48.12,41.87,87.01,2.29,10.7,12.99
2025-11,Telangana Grameena Bank,Remitter,44.51,39.28,88.25,1.57,10.18,11.75
2025-11,Slice Small Finance Bank Limited,Remitter,40.67,38.85,95.52,20,4.28,24.28
2025-11,Maharashtra Gramin Bank,Remitter,37.47,32.15,85.79,76,13.44,89.44
2025-11,ESAF Small Finance Bank Ltd,Remitter,34.85,33.21,95.3,64,4.07,68.07
2025-11,Andhra Pradesh Grameena Bank,Remitter,31.72,28.38,89.48,1.56,8.96,10.52
2025-11,Saraswat Co-operative Bank,Remitter,31.18,29.44,94.43,44,5.13,49.13
2025-11,DBS Bank India Limited,Remitter,30.93,28.58,92.4,13,7.47,20.47
2025-11,RBL Bank Ltd.,Remitter,28.73,26.34,91.68,38,7.94,45.94
2025-11,Equitas Small Finance Bank,Remitter,28.07,25.46,90.71,20,9.09,29.09
2025-11,Sarva Haryana Gramin Bank,Remitter,26.58,24.49,92.15,39,7.47,46.47
2024-10,State Bank Of India,Remitter,4478.41,4124.62,92.1,1.61,6.29,7.9
2024-10,HDFC BANK LTD.,Remitter,1409.32,1335.19,94.74,2,5.24,7.24
2024-10,Bank of Baroda,Remitter,1116.59,1033.29,92.54,6,7.41,13.41
2024-10,Union Bank of India,Remitter,1043.89,972.49,93.16,15,6.69,21.69
2024-10,Punjab National Bank,Remitter,955.82,869.03,90.92,18,8.9,26.9
2024-10,Kotak Mahindra Bank,Remitter,863.59,788.63,91.32,10,8.58,18.58
2024-10,Axis Bank Ltd.,Remitter,827.97,785.08,94.82,6,5.13,11.13
2024-10,Canara Bank,Remitter,795.21,735.97,92.55,29,7.16,36.16
2024-10,ICICI Bank Ltd.,Remitter,709.27,679.2,95.76,4,4.2,8.2
2024-10,Bank of India,Remitter,538.24,503.47,93.54,54,5.93,59.93
2024-10,Indian Bank,Remitter,513.28,479.45,93.41,18,6.42,24.42
2024-10,Airtel Payments Bank Limited,Remitter,500.76,447.98,89.46,19,10.35,29.35
2024-10,India Post Payments Bank Limited,Remitter,434.48,380.21,87.51,1.25,11.24,12.49
2024-10,Indian Overseas Bank,Remitter,244.05,223.75,91.68,2.19,6.13,8.32
2024-10,Central Bank Of India,Remitter,241.37,209.63,86.85,92,12.22,104.22
2024-10,Federal Bank Ltd.,Remitter,238.16,220.51,92.59,31,7.1,38.1
2024-10,UCO Bank,Remitter,220.3,203.03,92.16,16,7.68,23.68
2024-10,Bank of Maharashtra,Remitter,187.72,174.47,92.94,42,6.64,48.64
2024-10,IDBI Bank Ltd.,Remitter,186.35,174.55,93.67,18,6.15,24.15
2024-10,INDUSIND BANK Ltd.,Remitter,184.41,166.82,90.46,22,9.32,31.32
2024-10,Fino Payments Bank Ltd.,Remitter,173.06,160.53,92.76,7,7.17,14.17
2024-10,Yes Bank Ltd.,Remitter,165.55,141.79,85.65,21,14.14,35.14
2024-10,Karnataka Bank,Remitter,126.09,116.8,92.63,50,6.87,56.87
2024-10,IDFC Bank Ltd.,Remitter,99.72,92.15,92.41,44,7.14,51.14
2024-10,Karur Vysya Bank,Remitter,79.62,74.04,92.99,29,6.72,35.72
2024-10,The Jammu & Kashmir Bank Limited,Remitter,78.02,69.87,89.55,5.43,5.02,10.45
2024-10,AU small Finance Bank,Remitter,76.76,69.12,90.05,7,9.88,16.88
2024-10,Bandhan Bank Limited,Remitter,74.83,70.24,93.87,84,5.29,89.29
2024-10,Tri O Tech Solutions Private Limited,Remitter,69.79,69.79,100,0,0,0
2024-10,The South Indian Bank Limited,Remitter,64.32,60.85,94.61,14,5.25,19.25
2024-10,Ujjivan Small Finance Bank Limited,Remitter,48.67,46.07,94.65,37,4.98,41.98
2024-10,Punjab and Sind Bank,Remitter,47.91,44.06,91.97,20,7.83,27.83
2024-10,City Union Bank,Remitter,47.69,44.37,93.04,14,6.83,20.83
2024-10,Tamilnad Mercantile Bank Limited,Remitter,44.76,41.28,92.22,38,7.41,45.41
2024-10,Kerala Gramin Bank,Remitter,38.22,35.34,92.47,85,6.68,91.68
2024-10,Equitas Small Finance Bank,Remitter,34.5,31.92,92.52,3,7.45,10.45
2024-10,Andhra Pradesh Grameena Vikas Bank,Remitter,32.92,28.31,85.99,1.39,12.62,14.01
2024-10,Baroda UP Gramin Bank,Remitter,31.14,28.78,92.41,1.48,6.1,7.58
2024-10,Karnataka Gramin Bank,Remitter,30.87,27.66,89.6,2.13,8.27,10.4
2024-10,DBS Bank India Limited,Remitter,30.17,27.94,92.6,15,7.25,22.25
2024-10,Maharashtra Gramin Bank,Remitter,29.85,25.55,85.61,2.27,12.12,14.39
2024-10,Rajasthan Marudhara Gramin Bank,Remitter,29.28,24.64,84.14,4.91,10.95,15.86
2024-10,Saraswat Co-operative Bank,Remitter,28.5,26.81,94.07,21,5.72,26.72
2024-10,Jio Payments Bank Ltd,Remitter,28.23,25.01,88.59,1.23,10.18,11.41
2024-10,Standard Chartered Bank,Remitter,27.97,26.7,95.45,1.24,3.31,4.55
2024-10,ESAF Small Finance Bank Ltd,Remitter,27.91,26.61,95.35,10,4.55,14.55
2024-10,NSDL Payments Bank Limited,Remitter,24.07,20.37,84.64,3.81,11.55,15.36
2024-10,RBL Bank Ltd.,Remitter,23.06,21.3,92.36,31,7.33,38.33
2024-10,Andhra Pragathi Grameena Bank,Remitter,21.92,17.16,78.27,11.34,10.39,21.73
2024-10,Sarva Haryana Gramin Bank,Remitter,21.22,19.78,93.23,36,6.41,42.41
2025-10,State Bank of India,Remitter,5531.27,5138,92.89,55,6.56,61.56
2025-10,HDFC Bank Ltd.,Remitter,1638.91,1558.44,95.09,2,4.89,6.89
2025-10,Bank of Baroda,Remitter,1438.02,1311.62,91.21,4,8.75,12.75
2025-10,Union Bank of India,Remitter,1282.39,1186.6,92.53,4,7.43,11.43
2025-10,Punjab National Bank,Remitter,1156.34,1041.4,90.06,21,9.73,30.73
2025-10,Kotak Mahindra Bank,Remitter,1031.11,949.03,92.04,3,7.93,10.93
2025-10,Canara Bank,Remitter,1014.04,938.19,92.52,6,7.42,13.42
2025-10,Axis Bank Ltd.,Remitter,954.46,905.97,94.92,0,5.08,5.08
2025-10,ICICI Bank Ltd.,Remitter,769.72,738.47,95.94,1,4.05,5.05
2025-10,India Post Payments Bank Limited,Remitter,712.41,610.68,85.72,74,13.54,87.54
2025-10,Indian Bank,Remitter,687.32,635.22,92.42,11,7.47,18.47
2025-10,Airtel Payments Bank Limited,Remitter,671.92,558.84,83.17,6,16.77,22.77
2025-10,Bank Of India,Remitter,642.99,599.46,93.23,31,6.46,37.46
2025-10,Indian Overseas Bank,Remitter,350.56,326.44,93.12,7,6.82,13.82
2025-10,Central Bank of India,Remitter,333.63,303.3,90.91,51,8.58,59.58
2025-10,UCO Bank,Remitter,296.04,267.06,90.21,33,9.46,42.46
2025-10,Federal Bank Ltd.,Remitter,273.16,254.39,93.13,4,6.84,10.84
2025-10,Fino Payments Bank Ltd.,Remitter,248.52,206.92,83.26,1.86,14.88,16.74
2025-10,Bank of Maharashtra,Remitter,230.93,215.92,93.5,13,6.37,19.37
2025-10,Indusind Bank Ltd.,Remitter,225.19,200.26,88.93,31,10.76,41.76
2025-10,IDBI Bank Ltd.,Remitter,210.68,197.41,93.7,37,5.93,42.93
2025-10,Yes Bank Ltd.,Remitter,189.91,174.45,91.86,9,8.05,17.05
2025-10,Karnataka Bank,Remitter,147.34,135.95,92.27,20,7.53,27.53
2025-10,Tri O Tech Solutions Private Limited,Remitter,145.04,145.04,100,0,0,0
2025-10,IDFC Bank Ltd.,Remitter,121.18,112.62,92.94,12,6.95,18.95
2025-10,The Jammu & Kashmir Bank Limited,Remitter,103.76,96.11,92.63,1.32,6.05,7.37
2025-10,Karur Vysya Bank,Remitter,95.19,87.77,92.21,38,7.4,45.4
2025-10,BANDHAN BANK LIMITED,Remitter,94.16,89.43,94.98,34,4.68,38.68
2025-10,AU Small Finance Bank,Remitter,82.21,72.16,87.77,1.81,10.42,12.23
2025-10,The South Indian Bank Limited,Remitter,76.87,72.83,94.75,6,5.19,11.19
2025-10,JIO Payments Bank Ltd,Remitter,71.17,61.04,85.77,37,13.86,50.86
2025-10,Punjab and Sind Bank,Remitter,61.44,52.96,86.2,4.98,8.82,13.8
2025-10,Uttar Pradesh Gramin Bank,Remitter,61.35,54.94,89.55,4.61,5.84,10.45
2025-10,NSDL Payments Bank Limited,Remitter,58.08,47.95,82.56,33,17.11,50.11
2025-10,City Union Bank,Remitter,57.97,53.52,92.33,16,7.51,23.51
2025-10,Tamilnad Mercantile Bank Limited,Remitter,57.59,53.35,92.63,39,6.98,45.98
2025-10,Ujjivan Small Finance Bank Limited,Remitter,56.36,50.84,90.2,62,9.18,71.18
2025-10,Kerala Gramin Bank,Remitter,51.97,47.3,91.01,2.08,6.91,8.99
2025-10,Rajasthan Gramin Bank,Remitter,47.67,41.46,86.98,81,12.21,93.21
2025-10,Karnataka Gramin Bank,Remitter,44.83,37.63,83.94,3.82,12.24,16.06
2025-10,Telangana Grameena Bank,Remitter,42.49,37.36,87.93,2.07,10,12.07
2025-10,Maharashtra Gramin Bank,Remitter,37.14,31.65,85.22,1.49,13.29,14.78
2025-10,ESAF Small Finance Bank Ltd,Remitter,35.02,33.48,95.61,23,4.16,27.16
2025-10,Slice Small Finance Bank Limited,Remitter,34.08,32.64,95.78,33,3.89,36.89
2025-10,Saraswat Co-operative Bank,Remitter,32.19,30.48,94.7,59,4.7,63.7
2025-10,DBS Bank India Limited,Remitter,31.38,29.13,92.84,1,7.15,8.15
2025-10,RBL Bank Ltd.,Remitter,29.59,27.18,91.84,10,8.06,18.06
2025-10,Equitas Small Finance Bank,Remitter,29.1,26.5,91.05,28,8.67,36.67
2025-10,Sarva Haryana Gramin Bank,Remitter,27.74,25.8,92.99,100,6.01,106.01
2025-10,Standard Chartered Bank,Remitter,23,22.15,96.32,6,3.62,9.62
2024-09,State Bank Of India,Remitter,4067.05,3818.96,93.9,75,5.35,80.35
2024-09,HDFC BANK LTD,Remitter,1267.31,1208.51,95.36,2,4.62,6.62
2024-09,Bank of Baroda,Remitter,996.46,925.41,92.87,11,7.01,18.01
2024-09,Union Bank of India,Remitter,928.3,864.8,93.16,47,6.36,53.36
2024-09,Punjab National Bank,Remitter,851,784.62,92.2,11,7.69,18.69
2024-09,Kotak Mahindra Bank,Remitter,771.17,707.78,91.78,68,7.55,75.55
2024-09,Axis Bank Ltd.,Remitter,739.08,705.08,95.4,5,4.54,9.54
2024-09,Canara Bank,Remitter,724.35,675.31,93.23,44,6.32,50.32
2024-09,ICICI Bank Ltd.,Remitter,642.3,618.6,96.31,2,3.67,5.67
2024-09,Bank of India,Remitter,480.33,451.41,93.98,45,5.57,50.57
2024-09,Indian Bank,Remitter,466.01,438.19,94.03,11,5.87,16.87
2024-09,Airtel Payments Bank Ltd,Remitter,449.25,403.92,89.91,27,9.82,36.82
2024-09,India Post Payments Bank Ltd,Remitter,370.25,325.63,87.95,58,11.48,69.48
2024-09,Indian Overseas Bank,Remitter,221.41,202.86,91.62,2.71,5.67,8.38
2024-09,Federal Bank Ltd.,Remitter,220.03,207.16,94.15,4,5.81,9.81
2024-09,Central Bank Of India,Remitter,219.42,191.84,87.43,1.45,11.13,12.58
2024-09,UCO Bank,Remitter,202.25,185.73,91.83,70,7.48,77.48
2024-09,IDBI Bank,Remitter,167.82,156.84,93.46,55,5.98,60.98
2024-09,INDUSIND BANK Ltd.,Remitter,165.88,151.81,91.52,11,8.37,19.37
2024-09,Bank of Maharashtra,Remitter,165,153.99,93.33,30,6.37,36.37
2024-09,Fino Payments Bank Limited,Remitter,154.66,143.51,92.79,12,7.09,19.09
2024-09,Yes Bank Ltd.,Remitter,131.04,123.36,94.14,16,5.69,21.69
2024-09,Karnataka Bank,Remitter,117.35,109.55,93.35,18,6.47,24.47
2024-09,IDFC First Bank Ltd,Remitter,89.72,84.02,93.65,22,6.14,28.14
2024-09,Karur Vysya Bank,Remitter,73.53,67.79,92.19,1.25,6.56,7.81
2024-09,AU small Finance Bank,Remitter,69.23,63.06,91.09,17,8.74,25.74
2024-09,The Jammu & Kashmir Bank Limited,Remitter,69.03,64.09,92.85,1.9,5.24,7.14
2024-09,Bandhan Bank Limited,Remitter,68.05,63.2,92.88,1.67,5.45,7.12
2024-09,Tri O Tech Solutions Private Limited,Remitter,61,61,100,0,0,0
2024-09,The South Indian Bank Limited,Remitter,60.27,57.33,95.12,9,4.8,13.8
2024-09,Ujjivan Small Finance Bank Limited,Remitter,45.35,42.84,94.46,32,5.22,37.22
2024-09,City Union Bank,Remitter,44.3,41.15,92.88,58,6.54,64.54
2024-09,Punjab and Sind Bank,Remitter,43.54,40,91.88,65,7.47,72.47
2024-09,Tamilnad Mercantile Bank Limited,Remitter,41.41,38.36,92.63,36,7.01,43.01
2024-09,Kerala Gramin Bank,Remitter,35.02,32.05,91.51,2.15,6.35,8.5
